drug,atc,chirality,alogp,aromatic rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy atoms,molecular species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,oral administration,parentreral,topical,prodrug,withdrawn flag,black_box warning,smiles,name,,,,,,,,
CHEMBL713,J05AF10_,1,-0.83,2,-1.96,-1.96,10.17,0.74,277.28,7,8,4,5,20,NEUTRAL,277.28,277.1175,0,0,130.05,0.53,N,2,TRUE,FALSE,FALSE,1,FALSE,1,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,BMS-200475-01_Anhydrous entecavir_Entecavir anhydrous_Baraclude_Entecavir monohydrate_SQ34676_SQ-34676_Entecavir_Entecavir hydrate_,,,,,,,,
CHEMBL141,J05AF05_,1,-0.59,1,-1.1,-1.1,None,None,229.26,7,6,2,3,15,NEUTRAL,229.26,229.0521,0,0,90.37,0.7,N,2,TRUE,FALSE,FALSE,1,FALSE,1,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Lamivudinum_NSC-760061_Lamivudine_BCH 189, (-)-_Virolam_Lamivudine teva_Epivir_Zeffix_GR 109714X_Epivir-hbv_GR-109714X_,,,,,,,
CHEMBL714,R03AC02_R03CC02_,0,1.31,1,-1.32,0.34,10.12,9.4,239.31,4,4,4,4,17,BASE,239.31,239.1521,0,0,72.72,0.64,N,4,TRUE,FALSE,TRUE,0,FALSE,1,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,Maxivent_Etinoline_Airomir_Cobutolin_Proventil Hfa_Kentamol_SCH-13949W_Steri-neb salamol_Asmasal clickhaler_Rimasal_Albuterol_Asmasal spacehaler_Salbutamol_Salbuvent_Ventolin e-breathe_Salamol e-breathe_Ventolin Hfa_Airsalb_Salipraneb_Ventoline_Salbutamolum_Volmax_Ventodisks_Aerolin 400_Duoneb_Accuneb_PROVENTIL-HFA_Aerolin auto_Libetist_Ventolin_Combivent_Combivent udvs_Asmavent_Salapin_Aerolin_NSC-757417_Ventolin cr_Ventmax sr_Salbulin novolizer_Asmaven_Proair Hfa_SCH 13949W_Proventil_Ipramol steri-neb_,,,,,,,,
CHEMBL715,N05AH03_,2,3.44,2,3.16,3.39,13.17,7.24,312.44,5,4,1,1,22,NEUTRAL,312.44,312.1409,0,0,30.87,0.81,N,0,TRUE,TRUE,FALSE,0,FALSE,1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,LY-170053_Olanzapine apotex_LY170053_Olazax_Olanzapine glenmark_Olazax disperzi_Zyprexa velotab_Zyprexa_Arkolamyl_Olanzapine mylan_Olansek_Olanzapine_Zyprexa zydis_Zalasta_Olanzapine teva_Olanzapine cipla_,,,,,,,,
CHEMBL716,N05AH04_,2,2.86,2,2.64,2.81,None,7.06,383.52,6,5,1,1,27,NEUTRAL,383.52,383.1667,0,0,48.3,0.8,N,5,TRUE,FALSE,FALSE,0,FALSE,1,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,Zaluron xl_Ebesque xl_Seotiapim xl_Sondate xl_Biquelle xl_NSC-758918_Atrolak xl_Seroquel_Seroquel xl_Quetiapine extended release_Quetiapine_Norsic_Mintreleq xl_Tenprolide xl_Psyquet xl_Brancico xl_,,,,,,,,
CHEMBL285802,N05AX11_,2,4.88,2,2.98,4.51,None,8.92,331.87,3,2,0,0,22,BASE,331.87,331.0798,0,0,12.47,0.79,N,4,FALSE,FALSE,FALSE,0,FALSE,0,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,Zoleptil 50_Zotepin_Zotepine_Zoleptil 25_Setous_Zoleptil 100_Nipolept_,,,,,,,,
CHEMBL28333,N05BA03_,2,3.63,2,4.09,4.21,None,6.9,270.76,2,2,0,0,19,NEUTRAL,270.76,270.0924,0,0,15.6,0.77,N,1,FALSE,FALSE,FALSE,0,FALSE,0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,Medazepam_Pamnace_Nobrium_,,,,,,,,
CHEMBL717,L02AB02_G03AC06_G03DA02_,1,4.66,0,4.13,4.13,None,None,386.53,4,4,0,0,28,NEUTRAL,386.53,386.2457,0,0,60.44,0.65,N,2,TRUE,TRUE,FALSE,0,FALSE,1,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Medroxyprogesterone Acetate_Medroxyprogesterone acetate_TV-46046_Lunelle_Depo-provera_Adgyn medro_Depo-progevera_Medroxiprogesterone acetate_Farlutal_Depo-provera oncology_Provera_Curretab_Cycrin_Farlutal 500_Farlutal inyectable_Farlutal 200_Sayana press_Medroxyprogesterone_Farlutal 100_Medroxyprogesterone 17-acetate_Depo-subq provera 104_NSC-21171_Farlutal 250_NSC-26386_Amen_Climanor_Medroxyprogesteroni acetas_Prempro_NSC-27408_G03AC06_,,,,,,,,
CHEMBL28218,N05AD06_,2,4.53,2,3.07,3.83,13.97,8.07,420.32,3,3,1,1,26,NEUTRAL,420.32,419.0896,0,0,40.54,0.7,N,6,FALSE,FALSE,FALSE,0,FALSE,0,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,NSC-759275_Impromen_R-11333_Bromperidol_R 11,333_,,,,,,,
CHEMBL719,D06AX09_R01AX06_,1,2.59,0,-0.07,2.45,4.83,None,500.63,8,9,4,4,35,ACID,500.63,500.2985,1,1,146.05,0.11,N,16,FALSE,FALSE,TRUE,0,FALSE,0,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,BRL-4910A_Bactroban_Centany_Trans-pseudomonic acid_Turixin_NSC-759182_BRL 4910A_Bactoderm_Pseudomonic acid_Mupirocin_,,,,,,,,
CHEMBL720,P03AX06_,2,1.18,1,1.21,1.21,None,None,108.14,1,1,1,1,8,NEUTRAL,108.14,108.0575,0,0,20.23,0.57,Y,1,FALSE,FALSE,TRUE,0,FALSE,0,OCc1ccccc1,FEMA NO. 2137_E1519_Phenylcarbinol_NSC-8044_Alcohol,benzyl_INS NO.1519_Ulesfia_E-1519_INS-1519_Alcohol benzylicus_Benzyl Alcohol_Benzyl alcohol_,,,,,,,
CHEMBL27810,C07AB08_,0,2.89,1,-0.72,1.5,13.55,9.66,379.5,5,7,3,3,27,BASE,379.5,379.2471,0,0,90.9,0.57,N,9,FALSE,FALSE,FALSE,0,FALSE,0,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,Celiprolol pch_Celiprolol_,,,,,,,,
CHEMBL434200,C07AA16_,0,2.85,1,0.58,2.88,None,9.76,295.45,4,3,2,2,20,BASE,295.45,295.1606,0,0,41.49,0.88,N,5,FALSE,FALSE,FALSE,0,FALSE,0,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,Artex_SE-2395_Tertatolol_Artexal_Tertatolol hydrochloride_S-2395_Prenalex_,,,,,,,,
CHEMBL723,C07AG02_,0,3.74,4,2.07,3.42,None,8.74,406.48,5,6,3,3,30,BASE,406.48,406.1893,0,0,75.74,0.35,N,10,TRUE,FALSE,FALSE,0,FALSE,0,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,Eucardic 12.5_Eucardic 25_Eucardic_DQ-2466_Dilatrend_Dimitone_Talliton_Eucardic 6.25_Coreg CR_NSC-758694_Korvasan_BM-14190_BM-14.190_SKF-105517_Eucardic 3.125_BM 14.190_Kredex_Coreg_C07AG02_BM-14-190_Carvedilol_Coronis_,,,,,,,,
CHEMBL726,N05AB02_,2,4.31,2,3.41,3.97,None,7.81,437.53,5,4,1,1,30,NEUTRAL,437.53,437.1749,0,0,29.95,0.73,N,6,FALSE,FALSE,FALSE,0,FALSE,0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Prolixin_NSC-62323_Permitil_Fluphenazine_,,,,,,,,
CHEMBL727,L01BB03_,2,0.6,2,-0.26,-0.26,9.46,1.84,167.2,4,5,3,4,11,NEUTRAL,167.2,167.0266,0,0,83.38,0.5,N,0,TRUE,FALSE,FALSE,1,FALSE,0,Nc1nc2[nH]cnc2c(=S)[nH]1,Thioguanine anhydrous_Lanvis_Tioguanine hemihydrate_Thioguanine, anhydrous_Tabloid_Thioguanine_Thioguanine hemihydrate_NSC-76504_Tioguanine_NSC-752_,,,,,,,
CHEMBL728,N05AB04_,2,4.58,2,3.69,4.38,None,7.99,373.95,4,3,0,0,25,NEUTRAL,373.95,373.1379,0,0,9.72,0.78,N,4,TRUE,TRUE,TRUE,0,FALSE,1,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Prochlorperazine_Compazine_Prochlorperazine mesylate_Prochlorperazine mesilate_Stemetil eff_Compro_,,,,,,,,
CHEMBL729,,1,4.33,3,4.69,4.69,13.39,None,628.81,5,9,4,4,46,NEUTRAL,628.81,628.3625,1,1,120,0.2,N,15,TRUE,FALSE,FALSE,0,FALSE,0,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Koletra_Lopinavirum_Kaletra_Lopinavir_Lopinavir, (s-(2s,4s,5s))-_ABT-378_A-157378-0_A-157378.0_Lopinavir-_Aluviran_,,,,,
CHEMBL730,C01DA52_C05AE01_C01DA02_,2,-1.02,0,0.26,0.26,None,None,227.09,9,12,0,0,15,NEUTRAL,227.09,227.0026,1,0,157.11,0.37,N,8,FALSE,TRUE,TRUE,0,FALSE,1,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Trintek 5_Glyceryl trinitrate solution_Trinitrin tablets_Mitomen_C01DA02_Rectiv_Nitro iv_Coro-nitro_Transderm-nitro_Minitran 5_Sustac_Nitro-dur_Nitrostat_Nitrocontin continus_Nitromin_Nitroglycerin_Suscard buccal_Glonoinum_Diluted nitroglycerin_Nitrolingual pumpspray_Trinitrin_Mechlorethamine oxide hcl_Glyceryl Trinitrate_Rectogesic_Transderm-Nitro_Nitrolingual_Imx-150_Glytrin_Tridil_Nitriderm tts_Lenitral 7.5_Nitro-mack ret_Nitrocine_Nitrol_Transiderm-nitro 10_Trintek 10_Deponit 10_Natirose_Trintek 15_Mustron_Glyceryl trinitrate_Nitromin hydrochloride_Deponit 5_Gonitro_Nitromist_Nitronal_Minitran_Nitro-bid_Minitran 15_Chlormethine oxide hydrochloride_Transiderm-nitro 5_Nitora_Trinitrine_Percutol_Nitroglycerin tablets_Minitran 10_,,,,,,,,
CHEMBL30116,J01MB04_,2,-0.08,2,-1.8,-1.79,5.11,8.57,303.32,7,8,2,2,22,ZWITTERION,303.32,303.1331,0,0,100.35,0.82,N,3,FALSE,FALSE,FALSE,0,FALSE,0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,Pipurin_Pipemidic acid_Pipemid_Nuril_Pi-coli_Pipeacid_Uropimid_Pipemidate_Dolcol_Memento 400_NSC-758160_Uroval_Tractur_Deblaston_Pipemidic acid anhydrous_Filtrax_Pipram_Pipemidic acid hydrate_Pipemidic acid trihydrate_Pipedac_Urosten_,,,,,,,,
CHEMBL734,G04BX03_,2,-0.49,0,-1.05,-1.03,8.94,None,75.07,2,3,2,2,5,NEUTRAL,75.07,75.032,0,0,49.33,0.3,Y,0,TRUE,FALSE,FALSE,0,FALSE,0,CC(=O)NO,Lithostat_Acetohydroxamic acid_NSC-176136_,,,,,,,,
CHEMBL284906,C01DX16_,2,0.02,1,-0.16,-0.16,13.81,3.62,211.18,5,7,1,1,15,NEUTRAL,211.18,211.0593,0,0,94.36,0.42,N,5,FALSE,FALSE,FALSE,0,FALSE,0,O=C(NCCO[N+](=O)[O-])c1cccnc1,Ikorel_SG-75_Sigmart_Nicorandil_,,,,,,,,
CHEMBL282121,A03AA04_,0,4.6,2,2.08,4.89,None,10.31,429.56,6,6,0,0,31,BASE,429.56,429.2515,0,0,57.23,0.34,N,13,FALSE,FALSE,FALSE,0,FALSE,0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,Mebeverine_Arluy_,,,,,,,,
CHEMBL738,,0,1.35,0,2.38,2.78,7.2,None,264.33,3,4,2,2,16,NEUTRAL,242.34,242.1089,0,0,58.2,0.58,N,4,FALSE,FALSE,TRUE,0,FALSE,0,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],Sodium pentothal_Sodium thiopental_Leopental_Hypnostan_Penthiobarbital_Ravonal_Thiopental Sodium_Intraval_Farmotal_Pentothal_Intraval sod_NSC-759557_Thiopentalum natricum_Nesdonal_Thiomebumal_Thiopentone_Thiopentobarbitone sodium_Thiopental sodium_Thiopentone sodium_Penthiobarbital sodium_Thionembutal_Trapanal_Thiomebumal sodium_,,,,,,,,
CHEMBL29411,,2,2.82,1,3.43,3.43,10.59,None,150.22,1,1,1,1,11,NEUTRAL,150.22,150.1045,0,0,20.23,0.65,Y,1,FALSE,FALSE,FALSE,0,FALSE,0,Cc1ccc(C(C)C)c(O)c1,FEMA NO. 3066_Thymolum_Valda_NSC-11215_P-cymen-3-ol_NSC-47821_3-hydroxy-p-cymene_Listerine_Eftab_Apiguard_Gppe mthwsh tab_NSC-49142_Tellora_Sotol_Thyme camphor_Thymol_Tellodont_,,,,,,,,
CHEMBL30219,,0,1.31,0,2.12,2.29,7.73,None,284.29,3,5,1,1,19,NEUTRAL,262.31,262.1317,0,0,66.48,0.47,N,3,FALSE,TRUE,FALSE,0,FALSE,1,C=CCC1(C(C)C#CCC)C(=O)[N-]C(=O)N(C)C1=O.[Na+],Brietal sod_Brietal_Brevital_Sodium methohexital_Brevital sodium_Methohexitone_Methohexital sodium salt_Enallynymal sodium_Brevimytal_Methohexital sodium_,,,,,,,,
CHEMBL29741,,2,3.34,3,2.72,4.01,None,8.67,309.37,5,5,0,0,23,BASE,309.37,309.1477,0,0,51.39,0.7,N,6,FALSE,FALSE,FALSE,0,FALSE,0,CN(C)CCOc1ccccc1-c1nc(-c2ccccc2)no1,BIIR-561 CL_BIIR 561_Irampanel_BIIR-561_,,,,,,,,
CHEMBL741,N03AX09_,2,2.01,2,1.91,1.93,None,5.89,256.1,5,5,2,4,16,NEUTRAL,256.1,255.0079,0,0,90.71,0.81,N,1,TRUE,FALSE,FALSE,0,FALSE,1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,BW-430C_Lamictal_NSC-759171_Lamictal odt_Lamictal xr_Lamotrigine_BW 430C_Lamictal cd_,,,,,,,,
CHEMBL29919,,2,3.27,2,2.91,2.91,None,3.7,289.55,4,4,2,4,17,NEUTRAL,289.55,287.9736,0,0,77.82,0.79,N,1,FALSE,FALSE,FALSE,0,FALSE,0,Nc1cnc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,JZP-4_Elpetrigine_,,,,,,,,
CHEMBL30008,N07CA03_,2,5.39,3,5.94,6.17,None,7.22,404.5,2,2,0,0,30,NEUTRAL,404.5,404.2064,1,1,6.48,0.54,N,6,FALSE,FALSE,FALSE,0,FALSE,0,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Flunarizine_,,,,,,,,
CHEMBL742,N01AX03_,0,2.9,1,3.15,3.35,None,7.16,237.73,2,2,1,1,16,NEUTRAL,237.73,237.092,0,0,29.1,0.86,Y,2,FALSE,TRUE,FALSE,0,FALSE,0,CNC1(c2ccccc2Cl)CCCCC1=O,Dl-ketamine_Ursotamin_Calypsol_Ketalar_NSC-70151_Vetaket_Ketamine_Narketan_PMI-150_Imalgene 1000_Ketasol 100_Clorketam 1000_Anaket v_Tekam_,,,,,,,,
CHEMBL744,N07XX02_,2,2.78,2,3.4,3.4,None,4.57,234.2,4,3,1,2,15,NEUTRAL,234.2,234.0075,0,0,48.14,0.82,N,1,TRUE,FALSE,FALSE,0,FALSE,0,Nc1nc2ccc(OC(F)(F)F)cc2s1,Tiglutik kit_RP 54274_Rilutek_Riluzole_Exservan_Teglutik_NSC-759823_Tiglutik_RP-54274_BHV-0223_NSC-753433_,,,,,,,,
CHEMBL746,R01AC07_R03BC03_S01GX04_,2,2.48,3,-4.52,2.5,2.06,None,371.35,6,8,2,2,27,ACID,371.35,371.1005,0,0,126.81,0.66,N,5,FALSE,FALSE,TRUE,0,FALSE,0,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,FPL 59002_FPL-59002_Nedocromil_,,,,,,,,
CHEMBL748,,2,0.32,1,-3.44,-3.26,7.63,None,172.61,2,3,1,1,10,NEUTRAL,137.16,137.0709,0,0,36.47,0.26,Y,1,TRUE,TRUE,FALSE,0,FALSE,0,C[n+]1ccccc1/C=N/O.[Cl-],Pralidoxime chloride_Pralidoxime chloride (autoinjector)_2-PAM Chloride_Protopam_2-PAM CHLORIDE_Protopam chloride_NSC-164614_Contrathion_2-Pam_Duodote_2-PAM_,,,,,,,,
CHEMBL282575,,1,5.12,2,5.71,5.71,None,None,376.5,3,3,1,1,28,NEUTRAL,376.5,376.2038,1,1,46.53,0.58,N,2,FALSE,FALSE,FALSE,0,FALSE,0,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Estradiol 3-benzoate_Difolliculin_NSC-9566_Estradiol monobenzoate_Oestradiol benzoate_Beta-estradiol benzoate_Benzestrofol_Follidrin_Estradiol benzoate_Progynon b oleoso_Benztrone_Benzogynestryl_,,,,,,,,
CHEMBL750,N03AX15_,0,1.85,2,-1.68,-0.03,1.82,2.46,212.23,4,5,2,2,14,ACID,212.23,212.0256,0,0,87.18,0.79,N,2,TRUE,FALSE,FALSE,0,FALSE,0,N=S(=O)(O)Cc1noc2ccccc12,Zonisamide_CI-912_AD-810_N03AX15_PD-110843_Zonegran_Excegran_,,,,,,,,
CHEMBL751,,2,2.89,2,0.4,3.66,3.81,1.59,356.15,3,4,2,3,20,ACID,334.17,333.0001,0,0,80.39,0.67,N,4,FALSE,FALSE,TRUE,0,TRUE,0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.[Na+],Xibrom_Prolensa_Bromday_AHR-10282B_Bromfenac monosodium salt_Bromfenac sodium sesquihydrate_Bromfenac monosodium salt sesquihydrate_Bromfenac sodium anhydrous_Bromfenac sodium hydrate_Bromsite_Bromfenac sodium_,,,,,,,,
CHEMBL266481,H04AA01_,1,None,None,None,None,None,None,3482.8,None,None,None,None,None,NA,3482.8,3480.6157,None,None,None,None,None,None,FALSE,TRUE,FALSE,0,FALSE,0,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)[C@@H](C)O,Glucagon_Baqsimi_Gvoke pfs_Gvoke hypopen_Glucagon Emergency Kit_Glucagen Hypokit_Glucagon recombinant_,,,,,,,,
CHEMBL753,C04AX02_,0,4.19,2,4.03,4.64,None,7.89,303.83,2,2,0,0,21,NEUTRAL,303.83,303.139,0,0,12.47,0.68,N,8,TRUE,FALSE,FALSE,0,FALSE,0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,Phenoxybenzamine_Bensylyt_Benzylyt_Dibenylin_,,,,,,,,
CHEMBL754,,2,-0.16,0,-7.58,-0.83,-0.1,None,191.95,2,5,3,3,7,ACID,126,125.9718,0,0,94.83,0.42,N,1,FALSE,TRUE,FALSE,0,FALSE,1,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],NSC-313410_Foscarnet sodium_EHB-776_Foscarnet sodium hexahydrate_Foscarnet trisodium hexahydrate_Foscarnet sodium anhydrous_A-29622_Foscarnet sodium hydrate_NSC-758148_Foscavir_EHB 776_,,,,,,,,
CHEMBL760,L01XX35_,2,1.93,1,1.94,1.94,11.25,3.62,256.09,3,4,1,1,16,NEUTRAL,256.09,254.9966,0,0,44.7,0.77,Y,0,TRUE,FALSE,FALSE,0,FALSE,0,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,Anagrelide_Xagrid_Agrylin_,,,,,,,,
CHEMBL761,R01AA08_S01GA51_S01GA01_R01AB02_,2,2.38,2,-0.07,2.19,None,10.19,210.28,2,2,1,1,16,BASE,210.28,210.1157,0,0,24.39,0.81,Y,2,FALSE,FALSE,TRUE,0,FALSE,0,c1ccc2c(CC3=NCCN3)cccc2c1,Nafazolin_Naphazoline_Nafazair_,,,,,,,,
CHEMBL762,R01AA05_S01GA04_R01AB07_,2,2.85,1,1.2,3.03,10.91,10.15,260.38,3,3,2,2,19,BASE,260.38,260.1889,0,0,44.62,0.86,Y,2,FALSE,FALSE,TRUE,0,FALSE,0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,Operil_Oxymetazoline_Ocuclear_Nasacon_,,,,,,,,
CHEMBL765,S01EX01_C02CC02_,2,0.53,0,-3.24,0.74,None,11.77,198.31,2,4,2,4,14,BASE,198.31,198.1844,0,0,67.64,0.51,N,3,TRUE,FALSE,FALSE,0,FALSE,0,NC(N)=NCCN1CCCCCCC1,Guanethidine_Ismelin_Esimil_,,,,,,,,
CHEMBL766,,1,1.43,0,-4.19,-1.27,2.53,9.14,358.46,5,7,4,5,24,ZWITTERION,358.46,358.1562,0,0,129.72,0.32,N,11,FALSE,TRUE,FALSE,0,FALSE,0,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,Cilastatin_Primaxin_,,,,,,,,
CHEMBL768,C07AB09_,0,1.53,1,-0.4,1.82,None,9.67,295.38,5,5,2,2,21,BASE,295.38,295.1784,0,0,67.79,0.68,N,9,FALSE,TRUE,FALSE,0,TRUE,0,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,Esmolol_ASL-8052-001_,,,,,,,,
CHEMBL770,M02AX02_C04AB02_,2,1.23,1,-1.08,1.2,None,10.25,160.22,2,2,1,1,12,BASE,160.22,160.1,0,0,24.39,0.69,Y,2,FALSE,TRUE,FALSE,0,FALSE,0,c1ccc(CC2=NCCN2)cc1,NSC-35110_Tolazoline_Priscoline_Tolazine_,,,,,,,,
CHEMBL771,J04AB01_,1,-1.62,0,-2.42,-2.42,4.21,8.36,102.09,3,4,2,3,7,ACID,102.09,102.0429,0,0,64.35,0.39,N,0,TRUE,FALSE,FALSE,0,FALSE,0,N[C@@H]1CONC1=O,NSC-154851_NSC-76029_Cycloserine_D-cycloserine_Orientomycin_Cycloserinum_Seromycin_,,,,,,,,
CHEMBL148,,1,-0.18,0,-3.8,-3.8,3.44,11.8,299.35,5,7,4,4,20,ZWITTERION,299.35,299.094,0,0,113.72,0.22,N,7,FALSE,TRUE,FALSE,0,FALSE,0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,MK-0787_Imipenem_,,,,,,,,
CHEMBL772,C02AA52_C02AA02_,1,4.17,3,3.38,3.53,None,7.02,608.69,10,11,1,1,44,NEUTRAL,608.69,608.2734,2,1,117.78,0.37,N,8,TRUE,TRUE,FALSE,0,TRUE,0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,NSC-59272_Serpanray_Serpivite_NSC-237659_Serpate_Apoplon_Rau-sed_Reserpinum_Serpalan_Sandril_Reserpine_ENT-50146_Hiserpia_Serpasil_,,,,,,,,
CHEMBL776,R03AB03_R03CB03_,0,1.13,1,-0.94,0.21,8.84,9.7,211.26,4,4,4,4,15,BASE,211.26,211.1208,0,0,72.72,0.6,N,4,TRUE,FALSE,TRUE,0,FALSE,0,CC(C)NCC(O)c1cc(O)cc(O)c1,Metaproterenol_Orciprenaline_,,,,,,,,
CHEMBL777,,1,-1.1,0,-4.94,-1.52,3.32,None,199.16,4,6,2,2,14,ACID,199.16,199.0481,0,0,87.07,0.55,N,2,TRUE,TRUE,FALSE,0,FALSE,0,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,Clavulanic acid_Clavulanate_Serdaxin_BRL-14151_BRL 14151_Clavulanic Acid_RX-10100_,,,,,,,,
CHEMBL778,N05CM18_,1,3.18,2,3.34,3.39,None,6.54,200.28,1,2,1,1,15,NEUTRAL,200.28,200.1313,0,0,28.68,0.79,N,2,FALSE,TRUE,FALSE,0,FALSE,0,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,Dexmedetomidine_MPV-1440_Precedex_Medetomidine, (s)-_,,,,,,,
CHEMBL779,G04BE08_,1,2.21,3,1.64,1.64,None,None,389.41,4,7,1,1,29,NEUTRAL,389.41,389.1376,0,0,74.87,0.69,N,1,TRUE,FALSE,FALSE,0,FALSE,0,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,IC-351_NSC-759172_LY450190_NSC-750236_Trans-tadalafil_Adcirca_Tadalafil mylan_Tadalafil_IC351_Cialis_LY-450190_,,,,,,,,
CHEMBL33986,N02AF01_,1,3.37,1,0.81,2.89,9.86,10.7,327.47,3,3,2,2,24,BASE,327.47,327.2198,0,0,43.7,0.88,N,2,FALSE,TRUE,TRUE,0,FALSE,1,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,Butorphanol_LEVO-BC-2627_,,,,,,,,
CHEMBL780,,2,-2.68,0,-17.92,-6.27,0.54,10.62,393.35,8,13,5,5,27,ZWITTERION,393.35,393.1383,1,0,196.22,0.18,N,16,FALSE,TRUE,TRUE,0,FALSE,1,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,DTP-A_Pentetate_NSC-7340_DTPA_Pentetic acid_,,,,,,,,
CHEMBL781,A08AA05_,0,2.61,2,3.44,3.44,11.61,3.86,284.75,3,3,1,1,20,NEUTRAL,284.75,284.0716,0,0,35.83,0.87,Y,1,TRUE,FALSE,FALSE,0,FALSE,0,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Mazindol_Mazanor_Mazindol civ_Sanorex_Teronac_42-548_Mazildene_SAH-42548_Terenac_AN-448_Magrilon_,,,,,,,,
